order_id,customer_id,order_date,status,order_value
52196,2756,2026-05-27,delivered,160
52197,1922,2026-05-28,delivered,180
52198,2052,2026-05-28,delivered,80
52199,2672,2026-05-28,delivered,330
52200,3305,2026-05-28,delivered,270
52201,1172,2026-05-28,delivered,60
52202,3005,2026-05-28,delivered,120
52203,3034,2026-05-28,cancelled,70
52204,3259,2026-05-28,delivered,140
52205,1622,2026-05-28,delivered,70
52206,3430,2026-05-28,delivered,270
52207,1198,2026-05-28,cancelled,180
52208,2810,2026-05-28,delivered,30
52209,1483,2026-05-28,delivered,180
52210,2733,2026-05-28,cancelled,200
52211,2976,2026-05-28,delivered,180
52212,3232,2026-05-28,delivered,400
52213,3024,2026-05-28,delivered,200
52214,1145,2026-05-28,delivered,150
52215,2532,2026-05-28,delivered,290
52216,3414,2026-05-28,delivered,150
52217,2968,2026-05-28,delivered,130
52218,1609,2026-05-28,cancelled,410
52219,1820,2026-05-28,delivered,170
52220,2706,2026-05-28,delivered,210
52221,2207,2026-05-28,delivered,100
52222,1457,2026-05-28,cancelled,60
52223,2388,2026-05-28,delivered,80
52224,2051,2026-05-28,delivered,170
52225,2786,2026-05-28,delivered,90
52226,2953,2026-05-28,delivered,170
52227,3216,2026-05-28,delivered,90
52228,1726,2026-05-28,delivered,140
52229,2785,2026-05-28,delivered,100
52230,1964,2026-05-28,delivered,80
52231,1102,2026-05-28,delivered,120
52232,2107,2026-05-29,delivered,100
52233,3313,2026-05-29,delivered,180
52234,2552,2026-05-29,delivered,90
52235,3101,2026-05-29,delivered,90
52236,1900,2026-05-29,delivered,280
52237,2920,2026-05-29,delivered,120
52238,2453,2026-05-29,delivered,90
52239,1673,2026-05-29,delivered,160
52240,1092,2026-05-29,delivered,140
52241,2256,2026-05-29,cancelled,300
52242,1320,2026-05-29,delivered,240
52243,1278,2026-05-29,delivered,250
52244,1836,2026-05-29,delivered,230
52245,2354,2026-05-29,cancelled,260
52246,3322,2026-05-29,cancelled,280
52247,1317,2026-05-29,delivered,290
52248,2151,2026-05-29,delivered,200
52249,1083,2026-05-29,delivered,230
52250,2528,2026-05-29,delivered,210
52251,1885,2026-05-29,delivered,230
52252,1336,2026-05-29,delivered,90
52253,1136,2026-05-29,delivered,300
52254,3027,2026-05-29,delivered,330
52255,3252,2026-05-29,delivered,330
52256,2439,2026-05-29,delivered,30
52257,1202,2026-05-29,delivered,230
52258,2375,2026-05-29,cancelled,200
52259,1851,2026-05-29,delivered,60
52260,1892,2026-05-29,delivered,100
52261,2465,2026-05-29,delivered,210
52262,1919,2026-05-29,delivered,90
52263,2021,2026-05-30,delivered,230
52264,3071,2026-05-30,delivered,90
52265,2871,2026-05-30,delivered,180
52266,2115,2026-05-30,delivered,100
52267,2552,2026-05-30,delivered,120
52268,3166,2026-05-30,delivered,320
52269,1555,2026-05-30,cancelled,60
52270,3159,2026-05-30,delivered,300
52271,3332,2026-05-30,delivered,200
52272,3152,2026-05-30,delivered,190
52273,1713,2026-05-30,delivered,240
52274,1199,2026-05-30,delivered,290
52275,3092,2026-05-30,delivered,250
52276,1484,2026-05-30,delivered,160
52277,1642,2026-05-30,delivered,180
52278,2519,2026-05-30,delivered,330
52279,1207,2026-05-30,delivered,220
52280,2568,2026-05-30,cancelled,220
52281,3280,2026-05-30,delivered,90
52282,2919,2026-05-30,cancelled,210
52283,1718,2026-05-30,delivered,190
52284,1170,2026-05-30,delivered,170
52285,2181,2026-05-30,delivered,80
52286,2111,2026-05-30,delivered,390
52287,2992,2026-05-30,delivered,170
52288,2070,2026-05-30,delivered,340
52289,1003,2026-05-30,delivered,80
52290,2955,2026-05-30,cancelled,90
52291,2383,2026-05-30,delivered,50
52292,2437,2026-05-30,cancelled,210
52293,1102,2026-05-30,delivered,60
52294,1845,2026-05-30,delivered,40
52295,2375,2026-05-30,delivered,60
52296,3517,2026-05-31,delivered,140
52297,1560,2026-05-31,delivered,60
52298,1408,2026-05-31,delivered,110
52299,2687,2026-05-31,delivered,120
52300,3069,2026-05-31,delivered,250
52301,3035,2026-05-31,delivered,140
52302,3144,2026-05-31,cancelled,450
52303,3100,2026-05-31,delivered,200
52304,2174,2026-05-31,delivered,210
52305,2628,2026-05-31,delivered,210
52306,1818,2026-05-31,delivered,260
52307,1447,2026-05-31,delivered,210
52308,2590,2026-05-31,delivered,180
52309,1982,2026-05-31,delivered,180
52310,2157,2026-05-31,cancelled,240
52311,1285,2026-05-31,delivered,180
52312,1221,2026-05-31,delivered,40
52313,1331,2026-05-31,delivered,150
52314,1594,2026-05-31,delivered,430
52315,2728,2026-05-31,delivered,280
52316,2765,2026-05-31,delivered,250
52317,2649,2026-05-31,delivered,70
52318,1750,2026-05-31,delivered,480
52319,1910,2026-05-31,delivered,260
52320,1933,2026-05-31,delivered,320
52321,2688,2026-05-31,delivered,80
52322,3396,2026-05-31,delivered,90
52323,2858,2026-05-31,delivered,80
52324,2984,2026-05-31,delivered,80
52325,1803,2026-05-31,delivered,90
52326,3027,2026-05-31,delivered,160
52327,2070,2026-05-31,delivered,30
52328,1314,2026-05-31,delivered,120
52329,3435,2026-05-31,delivered,50
52330,3142,2026-05-31,delivered,200
52331,1089,2026-05-31,delivered,40
52332,2154,2026-05-31,delivered,60
52333,1333,2026-05-31,delivered,80
52334,1869,2026-06-01,delivered,140
52335,1437,2026-06-01,delivered,120
52336,3259,2026-06-01,delivered,60
52337,2252,2026-06-01,delivered,340
52338,1446,2026-06-01,delivered,230
52339,1080,2026-06-01,delivered,180
52340,2546,2026-06-01,delivered,30
52341,2019,2026-06-01,cancelled,370
52342,3100,2026-06-01,cancelled,420
52343,2335,2026-06-01,delivered,250
52344,1857,2026-06-01,delivered,60
52345,3459,2026-06-01,delivered,60
52346,1180,2026-06-01,delivered,110
52347,2373,2026-06-01,delivered,390
52348,3152,2026-06-01,delivered,260
52349,1144,2026-06-01,delivered,260
52350,1287,2026-06-01,delivered,240
52351,3121,2026-06-01,delivered,380
52352,3121,2026-06-01,delivered,310
52353,2712,2026-06-01,delivered,170
52354,2824,2026-06-01,delivered,210
52355,2637,2026-06-01,delivered,80
52356,1807,2026-06-01,delivered,50
52357,1797,2026-06-01,delivered,140
52358,3233,2026-06-01,delivered,250
52359,1152,2026-06-01,delivered,240
52360,1069,2026-06-01,delivered,180
52361,2281,2026-06-01,delivered,120
52362,1392,2026-06-01,delivered,170
52363,2381,2026-06-01,delivered,80
52364,3465,2026-06-01,delivered,290
52365,1462,2026-06-01,delivered,40
52366,1646,2026-06-01,cancelled,270
52367,2081,2026-06-02,delivered,450
52368,2554,2026-06-02,delivered,610
52369,1553,2026-06-02,delivered,60
52370,2185,2026-06-02,delivered,120
52371,1337,2026-06-02,cancelled,180
52372,3294,2026-06-02,delivered,90
52373,1733,2026-06-02,delivered,310
52374,2460,2026-06-02,delivered,180
52375,2273,2026-06-02,delivered,60
52376,2830,2026-06-02,delivered,140
52377,1705,2026-06-02,delivered,120
52378,1270,2026-06-02,delivered,330
52379,1982,2026-06-02,delivered,240
52380,1679,2026-06-02,delivered,160
52381,3121,2026-06-02,delivered,310
52382,3265,2026-06-02,delivered,160
52383,2157,2026-06-02,delivered,370
52384,2120,2026-06-02,cancelled,120
52385,2625,2026-06-02,delivered,320
52386,1309,2026-06-02,delivered,270
52387,2635,2026-06-02,delivered,90
52388,2195,2026-06-02,delivered,140
52389,1739,2026-06-02,delivered,400
52390,1867,2026-06-02,delivered,200
52391,2899,2026-06-02,delivered,280
52392,2070,2026-06-02,cancelled,330
52393,2858,2026-06-02,delivered,390
52394,2148,2026-06-02,delivered,140
52395,2102,2026-06-02,delivered,180
52396,2137,2026-06-02,delivered,100
52397,1629,2026-06-02,delivered,240
52398,2902,2026-06-02,delivered,120
52399,1949,2026-06-02,delivered,520
52400,1420,2026-06-02,delivered,490
52401,2401,2026-06-02,delivered,290
52402,3123,2026-06-02,cancelled,280
52403,2117,2026-06-02,delivered,230
52404,1347,2026-06-02,delivered,390
52405,1202,2026-06-02,delivered,70
52406,1365,2026-06-03,delivered,100
52407,2072,2026-06-03,delivered,80
52408,2732,2026-06-03,cancelled,410
52409,3528,2026-06-03,cancelled,100
52410,3525,2026-06-03,delivered,150
52411,2951,2026-06-03,delivered,180
52412,1429,2026-06-03,delivered,140
52413,2675,2026-06-03,delivered,90
52414,2350,2026-06-03,delivered,140
52415,2917,2026-06-03,delivered,80
52416,2776,2026-06-03,delivered,40
52417,1613,2026-06-03,delivered,360
52418,3063,2026-06-03,delivered,90
52419,3548,2026-06-03,delivered,370
52420,2793,2026-06-03,delivered,320
52421,2079,2026-06-03,delivered,250
52422,2469,2026-06-03,delivered,380
52423,3534,2026-06-03,delivered,210
52424,2936,2026-06-03,delivered,320
52425,2563,2026-06-03,delivered,370
52426,2549,2026-06-03,delivered,480
52427,2952,2026-06-03,delivered,170
52428,2050,2026-06-03,delivered,40
52429,1518,2026-06-03,delivered,190
52430,2428,2026-06-03,delivered,510
52431,1284,2026-06-03,delivered,250
52432,3467,2026-06-03,delivered,260
52433,1803,2026-06-03,delivered,340
52434,2361,2026-06-03,delivered,60
52435,1324,2026-06-03,delivered,250
52436,1311,2026-06-03,delivered,150
52437,1933,2026-06-03,delivered,80
52438,1020,2026-06-03,delivered,30
52439,3039,2026-06-03,delivered,110
52440,3466,2026-06-03,delivered,180
52441,2410,2026-06-03,delivered,140
52442,2154,2026-06-03,delivered,170
52443,2843,2026-06-03,delivered,50
52444,2482,2026-06-03,delivered,90
52445,1744,2026-06-03,delivered,180
52446,3420,2026-06-03,delivered,90
52447,3062,2026-06-04,delivered,80
52448,2932,2026-06-04,delivered,180
52449,1727,2026-06-04,delivered,120
52450,1006,2026-06-04,delivered,180
52451,3159,2026-06-04,cancelled,330
52452,2144,2026-06-04,delivered,180
52453,3241,2026-06-04,delivered,60
52454,2672,2026-06-04,delivered,240
52455,1620,2026-06-04,delivered,310
52456,1566,2026-06-04,delivered,80
52457,2588,2026-06-04,delivered,200
52458,2590,2026-06-04,delivered,330
52459,1679,2026-06-04,delivered,160
52460,1243,2026-06-04,delivered,200
52461,2590,2026-06-04,delivered,190
52462,1410,2026-06-04,delivered,260
52463,3398,2026-06-04,delivered,230
52464,2715,2026-06-04,delivered,240
52465,3171,2026-06-04,delivered,170
52466,1318,2026-06-04,delivered,230
52467,3350,2026-06-04,delivered,220
52468,2226,2026-06-04,delivered,180
52469,2790,2026-06-04,delivered,430
52470,1248,2026-06-04,delivered,110
52471,2725,2026-06-04,delivered,150
52472,2015,2026-06-04,delivered,80
52473,2365,2026-06-04,delivered,330
52474,3359,2026-06-04,delivered,410
52475,2344,2026-06-04,delivered,240
52476,2488,2026-06-04,delivered,60
52477,2015,2026-06-04,delivered,130
52478,2721,2026-06-04,delivered,570
52479,1463,2026-06-04,delivered,30
52480,1558,2026-06-04,delivered,140
52481,2212,2026-06-04,delivered,90
52482,2962,2026-06-04,delivered,100
52483,3420,2026-06-04,delivered,200
52484,1959,2026-06-04,delivered,60
52485,3165,2026-06-04,delivered,170
52486,1065,2026-06-04,delivered,150
52487,2179,2026-06-04,delivered,50
52488,2727,2026-06-05,delivered,100
52489,3422,2026-06-05,delivered,170
52490,3502,2026-06-05,delivered,270
52491,2805,2026-06-05,delivered,70
52492,1574,2026-06-05,delivered,180
52493,3421,2026-06-05,delivered,50
52494,1641,2026-06-05,delivered,190
52495,1542,2026-06-05,delivered,300
52496,2096,2026-06-05,delivered,320
52497,1329,2026-06-05,delivered,220
52498,3299,2026-06-05,delivered,80
52499,2141,2026-06-05,delivered,150
52500,3274,2026-06-05,delivered,270
52501,2678,2026-06-05,delivered,120
52502,1708,2026-06-05,delivered,140
52503,3196,2026-06-05,delivered,150
52504,2259,2026-06-05,delivered,90
52505,2063,2026-06-05,delivered,120
52506,1044,2026-06-05,cancelled,170
52507,2751,2026-06-05,delivered,150
52508,3352,2026-06-05,delivered,60
52509,1142,2026-06-05,delivered,230
52510,3011,2026-06-05,delivered,120
52511,2205,2026-06-05,delivered,290
52512,1535,2026-06-05,delivered,120
52513,1767,2026-06-05,delivered,120
52514,3360,2026-06-05,delivered,640
52515,1855,2026-06-05,delivered,80
52516,1349,2026-06-05,delivered,240
52517,1019,2026-06-05,delivered,210
52518,2615,2026-06-05,delivered,90
52519,2804,2026-06-05,delivered,140
52520,1514,2026-06-05,delivered,70
52521,1919,2026-06-05,delivered,180
52522,1089,2026-06-05,delivered,130
52523,2856,2026-06-05,delivered,100
52524,1856,2026-06-06,delivered,180
52525,2389,2026-06-06,delivered,150
52526,1702,2026-06-06,delivered,60
52527,2530,2026-06-06,delivered,30
52528,2052,2026-06-06,delivered,180
52529,3055,2026-06-06,delivered,80
52530,2138,2026-06-06,delivered,270
52531,3402,2026-06-06,delivered,60
52532,3296,2026-06-06,delivered,120
52533,3481,2026-06-06,delivered,90
52534,3034,2026-06-06,cancelled,360
52535,1631,2026-06-06,delivered,310
52536,2267,2026-06-06,cancelled,270
52537,1982,2026-06-06,delivered,290
52538,1819,2026-06-06,delivered,280
52539,2399,2026-06-06,delivered,310
52540,3170,2026-06-06,delivered,130
52541,1476,2026-06-06,delivered,420
52542,2325,2026-06-06,delivered,330
52543,2605,2026-06-06,delivered,320
52544,1154,2026-06-06,delivered,180
52545,1166,2026-06-06,delivered,310
52546,1101,2026-06-06,delivered,140
52547,1718,2026-06-06,delivered,420
52548,3112,2026-06-06,delivered,40
52549,2129,2026-06-06,delivered,160
52550,2519,2026-06-06,delivered,60
52551,1419,2026-06-06,delivered,200
52552,1240,2026-06-06,delivered,120
52553,1059,2026-06-06,delivered,160
52554,2666,2026-06-06,delivered,80
52555,2884,2026-06-06,delivered,150
52556,2876,2026-06-06,delivered,60
52557,2617,2026-06-06,delivered,260
52558,2465,2026-06-06,delivered,380
52559,1700,2026-06-06,delivered,50
52560,2273,2026-06-07,delivered,180
52561,1394,2026-06-07,delivered,260
52562,2732,2026-06-07,delivered,30
52563,1353,2026-06-07,delivered,90
52564,3144,2026-06-07,delivered,180
52565,1633,2026-06-07,delivered,300
52566,1674,2026-06-07,cancelled,120
52567,2554,2026-06-07,delivered,90
52568,3355,2026-06-07,delivered,130
52569,2644,2026-06-07,delivered,110
52570,2423,2026-06-07,delivered,90
52571,3063,2026-06-07,delivered,60
52572,3276,2026-06-07,delivered,80
52573,3170,2026-06-07,delivered,250
52574,2165,2026-06-07,delivered,180
52575,3256,2026-06-07,delivered,310
52576,1307,2026-06-07,delivered,280
52577,1410,2026-06-07,delivered,330
52578,2196,2026-06-07,delivered,40
52579,2142,2026-06-07,delivered,30
52580,2782,2026-06-07,delivered,280
52581,2210,2026-06-07,delivered,180
52582,1617,2026-06-07,delivered,100
52583,2580,2026-06-07,delivered,220
52584,2824,2026-06-07,delivered,570
52585,2580,2026-06-07,delivered,140
52586,1708,2026-06-07,delivered,70
52587,2244,2026-06-07,delivered,360
52588,2551,2026-06-07,cancelled,190
52589,1029,2026-06-07,cancelled,300
52590,3311,2026-06-07,delivered,240
52591,1910,2026-06-07,delivered,110
52592,3311,2026-06-07,delivered,100
52593,1021,2026-06-07,delivered,230
52594,3004,2026-06-07,delivered,150
52595,2507,2026-06-07,delivered,350
52596,2688,2026-06-07,delivered,200
52597,1421,2026-06-07,delivered,160
52598,1949,2026-06-07,cancelled,170
52599,1960,2026-06-07,delivered,280
52600,1558,2026-06-07,delivered,90
52601,1839,2026-06-07,cancelled,100
52602,1714,2026-06-07,delivered,230
52603,3425,2026-06-07,delivered,150
52604,2995,2026-06-07,delivered,40
52605,1452,2026-06-07,cancelled,200
52606,2348,2026-06-07,delivered,170
52607,3424,2026-06-07,delivered,130
52608,3140,2026-06-07,delivered,30
52609,3405,2026-06-08,delivered,60
52610,1236,2026-06-08,delivered,200
52611,2083,2026-06-08,delivered,240
52612,2066,2026-06-08,delivered,90
52613,3229,2026-06-08,delivered,40
52614,3355,2026-06-08,delivered,60
52615,3276,2026-06-08,cancelled,90
52616,1030,2026-06-08,delivered,270
52617,1023,2026-06-08,delivered,140
52618,2633,2026-06-08,cancelled,250
52619,3234,2026-06-08,delivered,220
52620,1510,2026-06-08,delivered,60
52621,1911,2026-06-08,delivered,120
52622,2928,2026-06-08,delivered,180
52623,2951,2026-06-08,delivered,60
52624,3474,2026-06-08,delivered,150
52625,2025,2026-06-08,delivered,260
52626,2420,2026-06-08,delivered,250
52627,2986,2026-06-08,delivered,200
52628,2947,2026-06-08,delivered,280
52629,3092,2026-06-08,delivered,160
52630,2192,2026-06-08,delivered,270
52631,3488,2026-06-08,delivered,290
52632,1001,2026-06-08,delivered,90
52633,2597,2026-06-08,delivered,180
52634,1367,2026-06-08,cancelled,40
52635,3388,2026-06-08,delivered,180
52636,3001,2026-06-08,delivered,70
52637,2844,2026-06-08,delivered,360
52638,3443,2026-06-08,delivered,130
52639,1028,2026-06-08,delivered,70
52640,3233,2026-06-08,delivered,220
52641,3299,2026-06-08,delivered,250
52642,1324,2026-06-08,delivered,310
52643,1494,2026-06-08,delivered,380
52644,1235,2026-06-08,delivered,80
52645,1067,2026-06-08,delivered,180
52646,2124,2026-06-08,delivered,140
52647,1668,2026-06-08,delivered,160
52648,3551,2026-06-09,delivered,180
52649,2542,2026-06-09,delivered,160
52650,3400,2026-06-09,delivered,270
52651,2004,2026-06-09,delivered,110
52652,1064,2026-06-09,delivered,180
52653,3453,2026-06-09,delivered,330
52654,1120,2026-06-09,delivered,60
52655,1300,2026-06-09,delivered,120
52656,1353,2026-06-09,delivered,500
52657,1300,2026-06-09,delivered,30
52658,3073,2026-06-09,delivered,230
52659,2425,2026-06-09,cancelled,180
52660,1843,2026-06-09,delivered,230
52661,3265,2026-06-09,delivered,220
52662,3471,2026-06-09,delivered,250
52663,3298,2026-06-09,delivered,270
52664,3345,2026-06-09,delivered,360
52665,1507,2026-06-09,delivered,80
52666,3233,2026-06-09,cancelled,170
52667,3018,2026-06-09,delivered,180
52668,2436,2026-06-09,delivered,160
52669,3018,2026-06-09,delivered,60
52670,2311,2026-06-09,delivered,260
52671,2536,2026-06-09,delivered,90
52672,3330,2026-06-09,delivered,60
52673,3374,2026-06-09,delivered,80
52674,1780,2026-06-09,delivered,140
52675,2772,2026-06-09,delivered,160
52676,2732,2026-06-10,delivered,180
52677,2367,2026-06-10,delivered,60
52678,3029,2026-06-10,delivered,180
52679,2037,2026-06-10,cancelled,240
52680,2608,2026-06-10,cancelled,90
52681,2392,2026-06-10,delivered,480
52682,2081,2026-06-10,delivered,390
52683,1365,2026-06-10,delivered,30
52684,3468,2026-06-10,delivered,30
52685,2492,2026-06-10,delivered,50
52686,2797,2026-06-10,delivered,320
52687,3312,2026-06-10,delivered,90
52688,2024,2026-06-10,delivered,350
52689,1212,2026-06-10,delivered,140
52690,3431,2026-06-10,delivered,310
52691,2956,2026-06-10,delivered,210
52692,1213,2026-06-10,delivered,340
52693,2141,2026-06-10,delivered,40
52694,3393,2026-06-10,delivered,90
52695,1609,2026-06-10,delivered,30
52696,3562,2026-06-10,delivered,180
52697,2210,2026-06-10,cancelled,190
52698,3156,2026-06-10,cancelled,270
52699,2092,2026-06-10,delivered,130
52700,2166,2026-06-10,delivered,270
52701,2327,2026-06-10,delivered,180
52702,3068,2026-06-10,delivered,90
52703,1526,2026-06-10,delivered,120
52704,1715,2026-06-10,delivered,150
52705,2582,2026-06-10,delivered,70
52706,2070,2026-06-10,delivered,250
52707,2069,2026-06-10,delivered,170
52708,1390,2026-06-10,delivered,90
52709,1838,2026-06-10,delivered,230
52710,2802,2026-06-10,delivered,140
52711,2604,2026-06-11,delivered,90
52712,1696,2026-06-11,delivered,340
52713,2732,2026-06-11,delivered,270
52714,2631,2026-06-11,delivered,570
52715,3056,2026-06-11,delivered,60
52716,1198,2026-06-11,delivered,260
52717,1351,2026-06-11,delivered,90
52718,1674,2026-06-11,delivered,430
52719,1005,2026-06-11,delivered,90
52720,1869,2026-06-11,delivered,60
52721,1247,2026-06-11,delivered,350
52722,2407,2026-06-11,delivered,200
52723,2579,2026-06-11,delivered,330
52724,1271,2026-06-11,delivered,210
52725,2562,2026-06-11,delivered,310
52726,2590,2026-06-11,delivered,370
52727,1121,2026-06-11,delivered,270
52728,3045,2026-06-11,cancelled,170
52729,2844,2026-06-11,delivered,210
52730,1740,2026-06-11,delivered,350
52731,2200,2026-06-11,delivered,120
52732,3215,2026-06-11,cancelled,270
52733,1234,2026-06-11,delivered,190
52734,1449,2026-06-11,delivered,390
52735,3354,2026-06-11,cancelled,120
52736,2594,2026-06-11,delivered,140
52737,1659,2026-06-11,cancelled,60
52738,3352,2026-06-11,delivered,140
52739,1801,2026-06-11,delivered,130
52740,2036,2026-06-11,delivered,260
52741,1674,2026-06-12,delivered,30
52742,1440,2026-06-12,delivered,40
52743,1887,2026-06-12,delivered,210
52744,2542,2026-06-12,delivered,60
52745,2770,2026-06-12,delivered,120
52746,1661,2026-06-12,delivered,140
52747,2216,2026-06-12,delivered,140
52748,2330,2026-06-12,delivered,210
52749,2904,2026-06-12,delivered,200
52750,3355,2026-06-12,delivered,60
52751,3595,2026-06-12,delivered,60
52752,1382,2026-06-12,delivered,290
52753,2081,2026-06-12,delivered,140
52754,3259,2026-06-12,cancelled,60
52755,1555,2026-06-12,delivered,160
52756,1399,2026-06-12,delivered,160
52757,2267,2026-06-12,cancelled,210
52758,2708,2026-06-12,delivered,310
52759,1121,2026-06-12,delivered,170
52760,2572,2026-06-12,delivered,310
52761,1931,2026-06-12,delivered,250
52762,1569,2026-06-12,delivered,160
52763,2175,2026-06-12,delivered,140
52764,3299,2026-06-12,delivered,90
52765,1688,2026-06-12,delivered,380
52766,1336,2026-06-12,delivered,230
52767,2050,2026-06-12,delivered,90
52768,3006,2026-06-12,delivered,60
52769,2249,2026-06-12,delivered,60
52770,3411,2026-06-12,delivered,180
52771,2385,2026-06-13,delivered,270
52772,2530,2026-06-13,delivered,160
52773,3213,2026-06-13,delivered,60
52774,3412,2026-06-13,delivered,60
52775,1072,2026-06-13,delivered,210
52776,2052,2026-06-13,delivered,180
52777,1429,2026-06-13,delivered,180
52778,1131,2026-06-13,delivered,40
52779,2742,2026-06-13,delivered,270
52780,3071,2026-06-13,delivered,40
52781,1127,2026-06-13,cancelled,240
52782,3477,2026-06-13,delivered,230
52783,2098,2026-06-13,delivered,290
52784,1559,2026-06-13,delivered,300
52785,3316,2026-06-13,delivered,180
52786,2899,2026-06-13,delivered,160
52787,2063,2026-06-13,delivered,170
52788,2402,2026-06-13,delivered,150
52789,1617,2026-06-13,delivered,60
52790,1868,2026-06-13,delivered,230
52791,2403,2026-06-13,delivered,520
52792,2444,2026-06-13,delivered,350
52793,2859,2026-06-13,delivered,280
52794,2953,2026-06-13,delivered,40
52795,2125,2026-06-13,delivered,90
52796,2167,2026-06-13,delivered,180
52797,1378,2026-06-13,delivered,200
52798,2227,2026-06-13,delivered,120
52799,2364,2026-06-13,delivered,150
52800,3192,2026-06-13,delivered,90
52801,2227,2026-06-13,delivered,220
52802,3411,2026-06-13,delivered,50
52803,1537,2026-06-14,delivered,180
52804,1251,2026-06-14,delivered,100
52805,2037,2026-06-14,delivered,180
52806,2037,2026-06-14,delivered,180
52807,3294,2026-06-14,delivered,210
52808,3381,2026-06-14,delivered,160
52809,1555,2026-06-14,delivered,320
52810,2661,2026-06-14,delivered,90
52811,2385,2026-06-14,delivered,270
52812,1553,2026-06-14,delivered,90
52813,3193,2026-06-14,cancelled,210
52814,1524,2026-06-14,delivered,90
52815,2631,2026-06-14,delivered,160
52816,1536,2026-06-14,delivered,100
52817,3166,2026-06-14,delivered,30
52818,2267,2026-06-14,delivered,150
52819,3082,2026-06-14,delivered,280
52820,1641,2026-06-14,delivered,300
52821,1813,2026-06-14,delivered,310
52822,2694,2026-06-14,delivered,340
52823,2564,2026-06-14,delivered,240
52824,1963,2026-06-14,delivered,120
52825,1103,2026-06-14,delivered,310
52826,1884,2026-06-14,delivered,240
52827,1969,2026-06-14,delivered,330
52828,1985,2026-06-14,delivered,200
52829,2869,2026-06-14,delivered,150
52830,2853,2026-06-14,delivered,60
52831,1960,2026-06-14,delivered,120
52832,1375,2026-06-14,delivered,60
52833,1297,2026-06-14,delivered,40
52834,3514,2026-06-14,delivered,80
52835,3338,2026-06-14,cancelled,50
52836,2725,2026-06-14,delivered,300
52837,1683,2026-06-14,cancelled,80
52838,3337,2026-06-14,delivered,130
52839,1235,2026-06-14,delivered,300
52840,3339,2026-06-14,delivered,220
52841,1070,2026-06-15,delivered,60
52842,2742,2026-06-15,delivered,180
52843,1538,2026-06-15,delivered,270
52844,2059,2026-06-15,delivered,210
52845,2668,2026-06-15,delivered,60
52846,2631,2026-06-15,delivered,320
52847,3276,2026-06-15,delivered,160
52848,3569,2026-06-15,delivered,60
52849,2290,2026-06-15,delivered,60
52850,2620,2026-06-15,delivered,50
52851,3377,2026-06-15,delivered,160
52852,1916,2026-06-15,delivered,340
52853,2153,2026-06-15,delivered,320
52854,3376,2026-06-15,delivered,320
52855,3152,2026-06-15,delivered,180
52856,2133,2026-06-15,delivered,350
52857,2279,2026-06-15,delivered,120
52858,1110,2026-06-15,delivered,300
52859,2923,2026-06-15,delivered,350
52860,3357,2026-06-15,delivered,90
52861,1445,2026-06-15,delivered,390
52862,2565,2026-06-15,delivered,160
52863,1011,2026-06-15,delivered,130
52864,3582,2026-06-15,delivered,70
52865,2022,2026-06-15,delivered,140
52866,1684,2026-06-15,delivered,120
52867,1535,2026-06-15,delivered,160
52868,3138,2026-06-15,delivered,90
52869,2214,2026-06-15,delivered,120
52870,2995,2026-06-15,delivered,180
52871,2212,2026-06-15,cancelled,80
52872,1168,2026-06-15,delivered,80
52873,1946,2026-06-15,delivered,80
52874,1666,2026-06-15,delivered,90
52875,3183,2026-06-16,delivered,70
52876,3005,2026-06-16,delivered,330
52877,3529,2026-06-16,delivered,120
52878,3340,2026-06-16,cancelled,180
52879,3502,2026-06-16,delivered,140
52880,1126,2026-06-16,delivered,180
52881,1064,2026-06-16,delivered,140
52882,2562,2026-06-16,delivered,330
52883,3386,2026-06-16,delivered,230
52884,2055,2026-06-16,cancelled,380
52885,3386,2026-06-16,delivered,170
52886,1924,2026-06-16,cancelled,140
52887,2788,2026-06-16,delivered,300
52888,2280,2026-06-16,delivered,210
52889,1813,2026-06-16,delivered,220
52890,3413,2026-06-16,delivered,210
52891,3122,2026-06-16,delivered,90
52892,3562,2026-06-16,delivered,440
52893,3036,2026-06-16,delivered,90
52894,1111,2026-06-16,delivered,360
52895,3185,2026-06-16,delivered,70
52896,2220,2026-06-16,delivered,340
52897,3138,2026-06-16,delivered,280
52898,1829,2026-06-16,delivered,80
52899,3151,2026-06-16,delivered,180
52900,2680,2026-06-16,delivered,30
52901,2723,2026-06-16,delivered,40
52902,2146,2026-06-16,delivered,40
52903,3374,2026-06-16,delivered,240
52904,2725,2026-06-16,cancelled,360
52905,2954,2026-06-16,delivered,130
52906,1427,2026-06-16,delivered,150
52907,1105,2026-06-16,delivered,120
52908,3379,2026-06-16,delivered,210
52909,1333,2026-06-16,delivered,130
52910,1096,2026-06-16,delivered,270
52911,1436,2026-06-17,delivered,70
52912,1554,2026-06-17,delivered,150
52913,2934,2026-06-17,delivered,30
52914,3390,2026-06-17,delivered,160
52915,2456,2026-06-17,delivered,90
52916,3248,2026-06-17,delivered,260
52917,2081,2026-06-17,delivered,60
52918,3072,2026-06-17,delivered,210
52919,3590,2026-06-17,delivered,390
52920,3229,2026-06-17,delivered,180
52921,3248,2026-06-17,delivered,120
52922,3128,2026-06-17,delivered,630
52923,2003,2026-06-17,delivered,550
52924,3159,2026-06-17,delivered,230
52925,1017,2026-06-17,cancelled,30
52926,3290,2026-06-17,delivered,210
52927,2053,2026-06-17,delivered,120
